siparis_id,qr_masa_id,tarih_saat,gun,saat,ay,hafta_sonu,ozel_gun,yas_grubu,kisi_sayisi,hava_durumu,sicaklik_c,toplam_tutar,ikram_var,iptal_var,urun_sayisi,siparis_icerigi
ORD-01307,QR-M09,2026-01-05 15:34,Monday,15,1,0,,25-34,5,Güneşli,17,1525.0,0,0,17,"1 Adana Kebap, 1 Lahmacun, 3 Ezme, 1 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Profiterol, 1 Tiramisu, 4 Ayran, 3 Çay (Bardak), 1 Türk Kahvesi"
ORD-00312,QR-M16,2026-01-05 15:45,Monday,15,1,0,,35-44,5,Güneşli,17,770.0,0,0,9,"3 Lahmacun, 1 Mercimek Çorbası, 1 Havuç Dilimi Baklava, 1 Tiramisu, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-00326,QR-M05,2026-01-05 17:22,Monday,17,1,0,,25-34,2,Bulutlu,10,225.0,0,0,3,"1 Lahmacun, 1 Sigara Böreği, 1 Ayran"
ORD-01363,QR-M13,2026-01-05 19:23,Monday,19,1,0,,25-34,2,Bulutlu,10,835.0,0,0,6,"2 İskender Kebap, 1 Lahmacun, 1 Ayran, 1 Şıra, 1 Çay (Bardak)"
ORD-01436,QR-M20,2026-01-05 20:05,Monday,20,1,0,,55+,4,Soğuk/Karlı,0,1515.0,0,0,9,"1 İskender Kebap, 1 Karışık Izgara, 1 Beyti Kebabı, 1 Kıymalı Pide, 1 Yayla Çorbası, 1 Mevsim Salata, 1 Fırın Sütlaç, 1 Şalgam, 1 Çay (Bardak)"
ORD-00467,QR-M20,2026-01-05 21:57,Monday,21,1,0,,45-54,1,Güneşli,17,275.0,0,0,3,"1 Kaşarlı Pide, 1 Ezogelin Çorbası, 1 Ayran"
ORD-01257,QR-M08,2026-01-05 22:07,Monday,22,1,0,,35-44,2,Bulutlu,10,985.0,0,0,6,"1 Adana Kebap, 1 Beyti Kebabı, 1 Ezme, 1 Künefe, 1 Ayran, 1 Şalgam"
ORD-00257,QR-M01,2026-01-05 22:38,Monday,22,1,0,,25-34,2,Soğuk/Karlı,0,435.0,0,0,3,"1 İskender Kebap, 1 Mercimek Çorbası, 1 Çay (Bardak)"
ORD-00341,QR-M04,2026-01-06 09:31,Tuesday,9,1,0,,25-34,4,Bulutlu,10,735.0,0,1,7,"1 Lahmacun, 1 Künefe, 1 Ayran, 1 Çay (Bardak), 1 Kiremitte Menemen, 2 Simit"
ORD-00524,QR-M03,2026-01-06 10:19,Tuesday,10,1,0,,18-24,5,Serin,5,1350.0,0,0,13,"2 Lahmacun, 1 Patates Kızartması, 1 Kola, 4 Çay (Bardak), 2 Kiremitte Menemen, 1 Sucuklu Yumurta, 2 Simit"
ORD-01394,QR-M12,2026-01-06 11:05,Tuesday,11,1,0,,55+,5,Serin,5,800.0,0,0,6,"1 Yayla Çorbası, 1 Çay (Bardak), 2 Kiremitte Menemen, 2 Simit"
ORD-01071,QR-M12,2026-01-06 11:10,Tuesday,11,1,0,,25-34,2,Serin,5,365.0,0,0,3,"1 Çay (Bardak), 1 Kiremitte Menemen, 1 Simit"
ORD-00860,QR-M10,2026-01-06 11:17,Tuesday,11,1,0,,18-24,1,Bulutlu,10,135.0,0,0,3,"1 Lahmacun, 1 Ayran, 1 Çay (Bardak)"
ORD-00581,QR-M01,2026-01-06 11:19,Tuesday,11,1,0,,18-24,2,Yağmurlu,3,345.0,0,0,3,"1 Çay (Bardak), 1 Sucuklu Yumurta, 1 Simit"
ORD-01676,QR-M01,2026-01-06 12:21,Tuesday,12,1,0,,25-34,4,Yağmurlu,3,1440.0,0,0,12,"1 Kıymalı Pide, 3 Hamburger Menü, 1 Yayla Çorbası, 1 Gavurdağı Salata, 1 Patates Kızartması, 1 Ayran, 1 Şalgam, 3 Kola"
ORD-00804,QR-M02,2026-01-06 12:30,Tuesday,12,1,0,,25-34,1,Bulutlu,10,210.0,0,0,3,"1 Lahmacun, 1 Çoban Salata, 1 Ayran"
ORD-01737,QR-M08,2026-01-06 12:41,Tuesday,12,1,0,,25-34,5,Soğuk/Karlı,0,1750.0,0,0,18,"1 İskender Kebap, 1 Lahmacun, 2 Kıymalı Pide, 1 Hamburger Menü, 1 Domates Çorbası, 3 Patates Kızartması, 4 Ayran, 4 Kola, 1 Şıra"
ORD-00159,QR-M11,2026-01-06 12:54,Tuesday,12,1,0,,18-24,6,Serin,5,1530.0,0,0,18,"1 İskender Kebap, 1 Tavuk Şiş, 2 Lahmacun, 2 Kaşarlı Pide, 1 Mercimek Çorbası, 2 Ayran, 5 Şıra, 4 Çay (Bardak)"
ORD-01780,QR-M08,2026-01-06 12:58,Tuesday,12,1,0,,35-44,4,Güneşli,17,680.0,0,0,7,"1 Tavuk Şiş, 2 Lahmacun, 1 Kaşarlı Pide, 1 Çoban Salata, 2 Ayran"
ORD-01122,QR-M07,2026-01-06 13:48,Tuesday,13,1,0,,25-34,4,Güneşli,17,2020.0,0,0,18,"1 Adana Kebap, 2 İskender Kebap, 1 Lahmacun, 1 Çiğ Köfte Dürüm, 3 Gavurdağı Salata, 2 Ezme, 3 Ayran, 2 Şalgam, 3 Şıra"
ORD-01509,QR-M12,2026-01-06 13:50,Tuesday,13,1,0,,25-34,3,Bulutlu,10,470.0,0,0,6,"2 Lahmacun, 1 Kıymalı Pide, 1 Gavurdağı Salata, 2 Ayran"
ORD-01533,QR-M04,2026-01-06 14:41,Tuesday,14,1,0,,35-44,5,Güneşli,17,1220.0,0,0,13,"1 Ezme, 1 İçli Köfte, 2 Havuç Dilimi Baklava, 2 Profiterol, 1 Tiramisu, 1 Ayran, 4 Çay (Bardak), 1 Türk Kahvesi"
ORD-00884,QR-M04,2026-01-06 15:14,Tuesday,15,1,0,,18-24,5,Yağmurlu,3,1310.0,0,0,14,"1 Lahmacun, 1 Çiğ Köfte Dürüm, 4 Çoban Salata, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Fırın Sütlaç, 2 Ayran, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01666,QR-M13,2026-01-06 16:48,Tuesday,16,1,0,,45-54,5,Bulutlu,10,740.0,0,0,8,"1 Mercimek Çorbası, 2 Havuç Dilimi Baklava, 1 Tiramisu, 3 Çay (Bardak), 1 Türk Kahvesi"
ORD-00681,QR-M07,2026-01-06 17:32,Tuesday,17,1,0,,35-44,1,Serin,5,200.0,0,0,3,"1 Lahmacun, 1 Ezogelin Çorbası, 1 Ayran"
ORD-00045,QR-M16,2026-01-06 19:11,Tuesday,19,1,0,,25-34,2,Bulutlu,10,315.0,0,0,3,"1 Kıymalı Pide, 1 Kaşarlı Pide, 1 Ayran"
ORD-01371,QR-M18,2026-01-06 19:12,Tuesday,19,1,0,,18-24,3,Güneşli,17,1260.0,0,0,7,"1 İskender Kebap, 2 Karışık Izgara, 1 Lahmacun, 2 Ayran, 1 Çay (Bardak)"
ORD-01182,QR-M01,2026-01-06 19:28,Tuesday,19,1,0,,55+,1,Bulutlu,10,440.0,0,0,3,"1 İskender Kebap, 1 Yayla Çorbası, 1 Çay (Bardak)"
ORD-01405,QR-M02,2026-01-06 19:28,Tuesday,19,1,0,,55+,5,Bulutlu,10,1625.0,0,0,19,"1 Adana Kebap, 1 İskender Kebap, 1 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 1 Yayla Çorbası, 1 Mevsim Salata, 2 Ezme, 4 Ayran, 2 Su (500ml), 4 Çay (Bardak)"
ORD-00792,QR-M16,2026-01-06 20:22,Tuesday,20,1,0,,35-44,3,Bulutlu,10,1710.0,0,0,12,"1 Adana Kebap, 2 Urfa Kebap, 1 Lahmacun, 1 Kıymalı Pide, 1 Gavurdağı Salata, 1 Çoban Salata, 1 Ezme, 1 Künefe, 1 Ayran, 2 Şalgam"
ORD-01093,QR-M01,2026-01-06 20:43,Tuesday,20,1,0,,55+,2,Güneşli,17,700.0,0,0,5,"1 Karışık Izgara, 1 Kıymalı Pide, 1 Yayla Çorbası, 1 Ayran, 1 Şalgam"
ORD-00944,QR-M05,2026-01-06 20:48,Tuesday,20,1,0,,25-34,5,Bulutlu,10,1710.0,0,0,13,"1 Adana Kebap, 1 İskender Kebap, 1 Tavuk Şiş, 2 Kıymalı Pide, 1 Gavurdağı Salata, 4 Ezme, 2 Ayran, 1 Şıra"
ORD-00722,QR-M14,2026-01-06 20:53,Tuesday,20,1,0,,25-34,5,Serin,5,2460.0,0,0,20,"1 Adana Kebap, 1 Urfa Kebap, 1 İskender Kebap, 2 Beyti Kebabı, 1 Kıymalı Pide, 1 Gavurdağı Salata, 2 Ezme, 3 Ayran, 3 Şalgam, 4 Şıra, 1 Çay (Bardak)"
ORD-01645,QR-M01,2026-01-06 21:28,Tuesday,21,1,0,,25-34,2,Güneşli,17,555.0,0,0,5,"1 İskender Kebap, 1 Lahmacun, 1 Çoban Salata, 1 Ayran, 1 Çay (Bardak)"
ORD-00242,QR-M17,2026-01-07 08:25,Wednesday,8,1,0,,35-44,2,Güneşli,17,1080.0,0,0,5,"1 Lahmacun, 1 Ezogelin Çorbası, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen"
ORD-00741,QR-M09,2026-01-07 09:04,Wednesday,9,1,0,,18-24,2,Bulutlu,10,745.0,0,0,4,"1 Çiğ Köfte Dürüm, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-01338,QR-M01,2026-01-07 10:13,Wednesday,10,1,0,,25-34,3,Bulutlu,10,405.0,0,0,4,"1 Çay (Bardak), 1 Kiremitte Menemen, 2 Simit"
ORD-01716,QR-M09,2026-01-07 10:43,Wednesday,10,1,0,,35-44,2,Soğuk/Karlı,0,715.0,0,0,3,"1 Ezogelin Çorbası, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi)"
ORD-01199,QR-M15,2026-01-07 11:34,Wednesday,11,1,0,,18-24,3,Serin,5,905.0,0,0,6,"1 Lahmacun, 1 Ezogelin Çorbası, 1 Patates Kızartması, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi)"
ORD-00984,QR-M03,2026-01-07 11:51,Wednesday,11,1,0,,35-44,3,Soğuk/Karlı,0,1155.0,0,0,7,"1 Mercimek Çorbası, 1 Yayla Çorbası, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta, 1 Simit"
ORD-00832,QR-M09,2026-01-07 12:13,Wednesday,12,1,0,,45-54,3,Bulutlu,10,720.0,0,0,8,"1 Urfa Kebap, 1 Lahmacun, 2 Çiğ Köfte Dürüm, 1 Çoban Salata, 2 Ayran, 1 Çay (Bardak)"
ORD-01072,QR-M17,2026-01-07 12:47,Wednesday,12,1,0,,25-34,2,Yağmurlu,3,560.0,0,0,5,"1 Adana Kebap, 2 Lahmacun, 1 Çoban Salata, 1 Şalgam"
ORD-01534,QR-M03,2026-01-07 13:04,Wednesday,13,1,0,,18-24,6,Yağmurlu,3,1245.0,0,0,16,"1 İskender Kebap, 6 Lahmacun, 2 Çiğ Köfte Dürüm, 3 Ayran, 2 Kola, 2 Şıra"
ORD-01154,QR-M02,2026-01-07 13:52,Wednesday,13,1,0,,25-34,3,Güneşli,17,730.0,1,0,6,"1 Tavuk Şiş, 1 Lahmacun, 1 Hamburger Menü, 1 Patates Kızartması, 1 Ayran, 1 Kola"
ORD-00264,QR-M03,2026-01-07 14:00,Wednesday,14,1,0,,25-34,5,Güneşli,17,860.0,0,0,6,"1 Havuç Dilimi Baklava, 2 Künefe, 1 Tiramisu, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00879,QR-M09,2026-01-07 14:36,Wednesday,14,1,0,,18-24,4,Yağmurlu,3,690.0,1,0,8,"1 Lahmacun, 1 Ezogelin Çorbası, 1 Patates Kızartması, 1 Fırın Sütlaç, 1 Profiterol, 1 Ayran, 2 Türk Kahvesi"
ORD-00799,QR-M18,2026-01-07 14:38,Wednesday,14,1,0,,45-54,4,Güneşli,17,515.0,1,0,6,"1 Ezogelin Çorbası, 1 Künefe, 1 Şalgam, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01300,QR-M01,2026-01-07 16:41,Wednesday,16,1,0,,35-44,1,Serin,5,330.0,0,0,3,"1 Domates Çorbası, 1 Künefe, 1 Çay (Bardak)"
ORD-01432,QR-M20,2026-01-07 19:13,Wednesday,19,1,0,,35-44,2,Güneşli,17,545.0,0,0,4,"1 Adana Kebap, 1 Kıymalı Pide, 1 Ezme, 1 Ayran"
ORD-00406,QR-M08,2026-01-07 19:33,Wednesday,19,1,0,,55+,4,Yağmurlu,3,1805.0,0,0,13,"3 Urfa Kebap, 1 Kıymalı Kaşarlı Pide, 1 Ezme, 2 Künefe, 3 Ayran, 3 Şalgam"
ORD-00510,QR-M14,2026-01-07 19:36,Wednesday,19,1,0,,18-24,6,Serin,5,1540.0,0,0,9,"2 Karışık Izgara, 1 Beyti Kebabı, 2 Lahmacun, 2 Kıymalı Pide, 2 Ayran"
ORD-01458,QR-M05,2026-01-07 19:38,Wednesday,19,1,0,,25-34,3,Bulutlu,10,885.0,0,0,8,"1 Urfa Kebap, 1 Tavuk Şiş, 1 Lahmacun, 2 Ezme, 2 Ayran, 1 Şalgam"
ORD-00983,QR-M06,2026-01-07 20:18,Wednesday,20,1,0,,18-24,6,Bulutlu,10,3190.0,0,0,25,"1 Adana Kebap, 1 İskender Kebap, 1 Karışık Izgara, 2 Tavuk Şiş, 1 Lahmacun, 1 Kaşarlı Pide, 1 Hamburger Menü, 2 Çoban Salata, 4 Ezme, 3 Patates Kızartması, 1 Ayran, 2 Kola, 5 Şıra"
ORD-00056,QR-M16,2026-01-07 20:47,Wednesday,20,1,0,,45-54,5,Soğuk/Karlı,0,1680.0,0,0,15,"3 İskender Kebap, 3 Lahmacun, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 1 Yayla Çorbası, 1 Haydari, 1 Şıra, 4 Çay (Bardak)"
ORD-01358,QR-M14,2026-01-07 21:47,Wednesday,21,1,0,,18-24,2,Bulutlu,10,635.0,0,0,5,"1 İskender Kebap, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 1 Ayran, 1 Şıra"
ORD-00900,QR-M18,2026-01-08 08:57,Thursday,8,1,0,,18-24,3,Bulutlu,10,305.0,0,0,5,"1 Fırın Sütlaç, 1 Türk Kahvesi, 3 Simit"
ORD-01858,QR-M05,2026-01-08 09:18,Thursday,9,1,0,,25-34,3,Serin,5,1840.0,0,0,14,"1 Adana Kebap, 1 Kıymalı Pide, 1 Ezogelin Çorbası, 2 Ezme, 2 Ayran, 2 Şalgam, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta, 1 Simit"
ORD-01758,QR-M10,2026-01-08 09:27,Thursday,9,1,0,,18-24,5,Güneşli,17,2010.0,0,0,19,"2 Lahmacun, 2 Çoban Salata, 1 Patates Kızartması, 4 Ayran, 1 Kola, 4 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Sucuklu Yumurta, 2 Simit"
ORD-01703,QR-M11,2026-01-08 10:11,Thursday,10,1,0,,35-44,2,Yağmurlu,3,340.0,0,0,2,"1 Kiremitte Menemen, 1 Simit"
ORD-00826,QR-M13,2026-01-08 10:48,Thursday,10,1,0,,25-34,4,Güneşli,17,1505.0,0,0,4,"1 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Sucuklu Yumurta"
ORD-01263,QR-M03,2026-01-08 11:15,Thursday,11,1,0,,35-44,4,Bulutlu,10,990.0,0,0,8,"1 Lahmacun, 1 Mercimek Çorbası, 1 Haydari, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 3 Simit"
ORD-01183,QR-M11,2026-01-08 11:51,Thursday,11,1,0,,35-44,4,Bulutlu,10,1205.0,0,0,4,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-00316,QR-M15,2026-01-08 12:07,Thursday,12,1,0,,25-34,2,Güneşli,17,350.0,0,0,4,"1 Lahmacun, 1 Kaşarlı Pide, 1 Çoban Salata, 1 Ayran"
ORD-00009,QR-M03,2026-01-08 12:36,Thursday,12,1,0,,18-24,1,Bulutlu,10,380.0,0,0,2,"1 İskender Kebap, 1 Şıra"
ORD-00304,QR-M09,2026-01-08 12:52,Thursday,12,1,0,,18-24,6,Güneşli,17,1015.0,0,0,11,"1 Tavuk Şiş, 4 Lahmacun, 1 Kıymalı Pide, 2 Çiğ Köfte Dürüm, 1 Çoban Salata, 1 Patates Kızartması, 1 Ayran"
ORD-01314,QR-M03,2026-01-08 13:14,Thursday,13,1,0,,35-44,1,Bulutlu,10,545.0,0,0,4,"1 Urfa Kebap, 1 Kıymalı Pide, 1 Ezme, 1 Ayran"
ORD-00761,QR-M14,2026-01-08 13:52,Thursday,13,1,0,,18-24,1,Bulutlu,10,300.0,0,0,2,"1 Hamburger Menü, 1 Kola"
ORD-01848,QR-M04,2026-01-08 14:51,Thursday,14,1,0,,18-24,4,Soğuk/Karlı,0,460.0,0,0,5,"1 Çiğ Köfte Dürüm, 1 Profiterol, 1 Tiramisu, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00560,QR-M09,2026-01-08 15:05,Thursday,15,1,0,,45-54,6,Serin,5,930.0,0,0,10,"2 Mercimek Çorbası, 1 Fırın Sütlaç, 3 Tiramisu, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01853,QR-M03,2026-01-08 15:56,Thursday,15,1,0,,18-24,3,Serin,5,500.0,0,0,6,"1 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Ayran, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-00297,QR-M06,2026-01-08 16:37,Thursday,16,1,0,,25-34,2,Serin,5,365.0,0,0,3,"1 Havuç Dilimi Baklava, 1 Katmer, 1 Çay (Bardak)"
ORD-00589,QR-M06,2026-01-08 16:38,Thursday,16,1,0,,18-24,5,Serin,5,1510.0,0,0,14,"1 Hamburger Menü, 1 Mercimek Çorbası, 3 Patates Kızartması, 1 Havuç Dilimi Baklava, 1 Profiterol, 2 Tiramisu, 1 Ayran, 1 Kola, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-00702,QR-M14,2026-01-08 16:52,Thursday,16,1,0,,18-24,4,Yağmurlu,3,1490.0,1,0,14,"1 Lahmacun, 1 Hamburger Menü, 1 Ezogelin Çorbası, 3 Patates Kızartması, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Katmer, 2 Ayran, 2 Kola, 1 Çay (Bardak)"
ORD-00349,QR-M08,2026-01-08 17:15,Thursday,17,1,0,,35-44,5,Serin,5,535.0,0,0,6,"2 Lahmacun, 1 Kıymalı Pide, 2 Sigara Böreği, 1 Ayran"
ORD-01854,QR-M03,2026-01-08 17:18,Thursday,17,1,0,,18-24,2,Güneşli,17,355.0,0,0,5,"1 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 1 Ayran, 1 Türk Kahvesi"
ORD-01075,QR-M04,2026-01-08 18:29,Thursday,18,1,0,,55+,1,Güneşli,17,65.0,0,0,1,1 Türk Kahvesi
ORD-00713,QR-M05,2026-01-08 18:45,Thursday,18,1,0,,25-34,2,Soğuk/Karlı,0,190.0,0,0,3,"1 Lahmacun, 1 Çoban Salata, 1 Çay (Bardak)"
ORD-01564,QR-M05,2026-01-08 19:02,Thursday,19,1,0,,25-34,4,Bulutlu,10,1415.0,0,0,12,"1 Adana Kebap, 1 İskender Kebap, 1 Tavuk Şiş, 1 Kaşarlı Pide, 1 Gavurdağı Salata, 1 Ezme, 1 Ayran, 3 Şalgam, 2 Çay (Bardak)"
ORD-00164,QR-M19,2026-01-08 19:14,Thursday,19,1,0,,45-54,3,Yağmurlu,3,1230.0,0,0,7,"1 İskender Kebap, 2 Karışık Izgara, 2 Şalgam, 2 Çay (Bardak)"
ORD-01383,QR-M08,2026-01-08 19:21,Thursday,19,1,0,,18-24,3,Serin,5,795.0,0,0,8,"1 İskender Kebap, 2 Lahmacun, 1 Ezogelin Çorbası, 1 Fırın Sütlaç, 1 Ayran, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00557,QR-M13,2026-01-08 19:35,Thursday,19,1,0,,55+,2,Soğuk/Karlı,0,680.0,0,0,5,"1 Beyti Kebabı, 1 Kıymalı Kaşarlı Pide, 1 Ezogelin Çorbası, 1 Mevsim Salata, 1 Ayran"
ORD-01994,QR-M14,2026-01-08 19:48,Thursday,19,1,0,,25-34,5,Güneşli,17,1115.0,0,0,7,"1 Tavuk Şiş, 2 Beyti Kebabı, 1 Lahmacun, 1 Kaşarlı Pide, 2 Ayran"
ORD-00440,QR-M07,2026-01-08 19:51,Thursday,19,1,0,,18-24,3,Soğuk/Karlı,0,1425.0,0,0,10,"2 Urfa Kebap, 1 Karışık Izgara, 1 Lahmacun, 1 Çoban Salata, 2 Ezme, 2 Ayran, 1 Şalgam"
ORD-01927,QR-M16,2026-01-08 19:54,Thursday,19,1,0,,18-24,4,Güneşli,17,1175.0,1,0,11,"1 Adana Kebap, 1 Tavuk Şiş, 1 Lahmacun, 1 Kıymalı Pide, 1 Gavurdağı Salata, 1 Fırın Sütlaç, 2 Ayran, 3 Şalgam"
ORD-01593,QR-M10,2026-01-08 20:51,Thursday,20,1,0,,35-44,2,Güneşli,17,485.0,0,0,3,"1 Beyti Kebabı, 1 Kaşarlı Pide, 1 Ayran"
ORD-01233,QR-M14,2026-01-08 21:55,Thursday,21,1,0,,25-34,1,Güneşli,17,380.0,0,0,2,"1 İskender Kebap, 1 Şıra"
ORD-00306,QR-M16,2026-01-09 08:44,Friday,8,1,1,,18-24,6,Bulutlu,10,1925.0,0,0,18,"2 Lahmacun, 1 Fırın Sütlaç, 3 Ayran, 2 Kola, 3 Çay (Bardak), 1 Türk Kahvesi, 1 Serpme Kahvaltı (2 kişi), 2 Sucuklu Yumurta, 3 Simit"
ORD-01489,QR-M17,2026-01-09 10:04,Friday,10,1,1,,25-34,1,Yağmurlu,3,440.0,0,0,3,"1 Sigara Böreği, 1 Çay (Bardak), 1 Kiremitte Menemen"
ORD-00381,QR-M04,2026-01-09 10:14,Friday,10,1,1,,25-34,6,Bulutlu,10,2075.0,0,0,10,"1 Adana Kebap, 1 Tavuk Şiş, 3 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 2 Sucuklu Yumurta, 1 Simit"
ORD-00629,QR-M02,2026-01-09 10:19,Friday,10,1,1,,18-24,4,Güneşli,17,705.0,0,0,4,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Simit"
ORD-01063,QR-M09,2026-01-09 10:41,Friday,10,1,1,,55+,1,Serin,5,245.0,0,0,3,"1 Havuç Dilimi Baklava, 1 Çay (Bardak), 1 Simit"
ORD-01003,QR-M18,2026-01-09 11:16,Friday,11,1,1,,18-24,2,Soğuk/Karlı,0,265.0,0,0,4,"1 Domates Çorbası, 1 Sigara Böreği, 1 Çay (Bardak), 1 Simit"
ORD-01372,QR-M07,2026-01-09 11:57,Friday,11,1,1,,25-34,2,Soğuk/Karlı,0,665.0,0,0,3,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-01409,QR-M07,2026-01-09 12:01,Friday,12,1,1,,35-44,5,Yağmurlu,3,1345.0,0,0,11,"1 Karışık Izgara, 2 Lahmacun, 1 Kıymalı Pide, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Ezme, 2 Patates Kızartması, 1 Ayran, 1 Şalgam"
ORD-00150,QR-M02,2026-01-09 12:59,Friday,12,1,1,,55+,2,Bulutlu,10,625.0,0,0,4,"1 İskender Kebap, 1 Tavuk Şiş, 1 Şıra, 1 Çay (Bardak)"
ORD-00906,QR-M09,2026-01-09 13:11,Friday,13,1,1,,18-24,6,Soğuk/Karlı,0,2270.0,0,0,28,"1 İskender Kebap, 1 Tavuk Şiş, 2 Lahmacun, 1 Kıymalı Pide, 2 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 3 Çoban Salata, 1 Patates Kızartması, 5 Ayran, 1 Kola, 5 Şıra, 5 Çay (Bardak)"
ORD-01130,QR-M06,2026-01-09 13:33,Friday,13,1,1,,35-44,2,Bulutlu,10,395.0,0,0,3,"2 Kaşarlı Pide, 1 Sigara Böreği"
ORD-01418,QR-M04,2026-01-09 13:36,Friday,13,1,1,,18-24,2,Soğuk/Karlı,0,505.0,0,0,4,"1 Tavuk Şiş, 1 Çiğ Köfte Dürüm, 1 Ezogelin Çorbası, 1 Sigara Böreği"
ORD-01410,QR-M17,2026-01-09 14:48,Friday,14,1,1,,25-34,2,Soğuk/Karlı,0,335.0,0,0,3,"1 Yayla Çorbası, 2 Fırın Sütlaç"
ORD-01490,QR-M08,2026-01-09 16:45,Friday,16,1,1,,45-54,3,Güneşli,17,470.0,0,0,4,"1 Künefe, 1 Katmer, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00632,QR-M15,2026-01-09 17:06,Friday,17,1,1,,25-34,5,Serin,5,1215.0,0,0,13,"1 Lahmacun, 3 Kıymalı Pide, 1 Ezogelin Çorbası, 1 Gavurdağı Salata, 2 Çoban Salata, 2 Sigara Böreği, 1 Ayran, 1 Şalgam, 1 Çay (Bardak)"
ORD-00379,QR-M16,2026-01-09 17:56,Friday,17,1,1,,18-24,4,Serin,5,1200.0,0,0,13,"1 Lahmacun, 1 Hamburger Menü, 1 Domates Çorbası, 1 Çoban Salata, 2 İçli Köfte, 1 Sigara Böreği, 2 Ayran, 3 Kola, 1 Türk Kahvesi"
ORD-01568,QR-M12,2026-01-09 18:19,Friday,18,1,1,,18-24,4,Güneşli,17,590.0,0,0,9,"2 Lahmacun, 3 Çoban Salata, 1 Ayran, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-00290,QR-M13,2026-01-09 18:38,Friday,18,1,1,,25-34,1,Serin,5,130.0,0,0,1,1 Kıymalı Pide
ORD-00867,QR-M07,2026-01-09 19:00,Friday,19,1,1,,35-44,2,Serin,5,735.0,0,0,6,"1 Adana Kebap, 1 Kaşarlı Pide, 1 Ezme, 1 İçli Köfte, 1 Ayran, 1 Şalgam"
ORD-01656,QR-M20,2026-01-09 19:21,Friday,19,1,1,,25-34,3,Soğuk/Karlı,0,1390.0,0,0,14,"1 İskender Kebap, 1 Lahmacun, 1 Kıymalı Kaşarlı Pide, 1 Mercimek Çorbası, 1 Domates Çorbası, 2 Çoban Salata, 1 Künefe, 2 Ayran, 2 Şıra, 2 Çay (Bardak)"
ORD-00131,QR-M16,2026-01-09 19:26,Friday,19,1,1,,18-24,2,Bulutlu,10,620.0,0,0,4,"1 Karışık Izgara, 1 Lahmacun, 1 Kıymalı Pide, 1 Ayran"
ORD-01894,QR-M20,2026-01-09 19:36,Friday,19,1,1,,25-34,3,Yağmurlu,3,1300.0,0,0,12,"1 İskender Kebap, 1 Karışık Izgara, 1 Kıymalı Kaşarlı Pide, 1 Mercimek Çorbası, 2 Ayran, 2 Şalgam, 2 Şıra, 2 Çay (Bardak)"
ORD-00085,QR-M04,2026-01-09 19:40,Friday,19,1,1,,35-44,2,Serin,5,1180.0,0,0,8,"1 Adana Kebap, 1 Beyti Kebabı, 1 Ezogelin Çorbası, 1 Ezme, 1 İçli Köfte, 1 Künefe, 1 Ayran, 1 Çay (Bardak)"
